Date,AI_Tech_Index,AI_Tech_Index_Return,VIX,NASDAQ,SP500,Yield_Curve_Slope,Dollar_Strength,Bitcoin,Semiconductor_ETF,AI_Robotics_ETF,Cybersecurity_ETF,Treasury_10Y,Oil_WTI,Gold,Crypto_Tech_Corr_20d,Vol_of_Vol_Ratio,Semi_vs_Tech_Ratio,NASDAQ_Momentum,High_Volatility_Regime,Credit_Spread_Proxy,Pandemic_Period,AI_Boom_Period,Fed_Hike_Period,Tech_Bear_2022,Banking_Crisis_2023,Month,Quarter,Day_of_Week
2022-06-02,149.3255800406138,6.251556571066397,24.71999931335449,12316.900390625,4176.81982421875,1.8000000715255735,,30467.48828125,121.85226440429688,24.213180541992188,49.10166931152344,2.9130001068115234,116.87000274658205,1866.5,,3.684466195832397,0.8738248866180337,,1,0.6330329212370347,0,0,1,1,0,6,2,3
2022-06-03,144.96601939201355,-2.919500227231353,24.790000915527344,12012.73046875,4108.5400390625,1.8220000267028809,,29704.390625,118.26117706298828,23.548582077026367,48.39552688598633,2.9570000171661377,118.87000274658205,1845.4000244140625,,3.650665456140216,0.8688518589808768,,1,0.6296729065196055,0,0,1,1,0,6,2,4
2022-06-06,145.46470562616983,0.34400215736609674,25.06999969482422,12061.3701171875,4121.43017578125,1.8780001401901243,,31370.671875,118.35902404785156,23.59817695617676,48.52482223510742,3.0380001068115234,118.5,1839.199951171875,,3.571200632993252,0.869508442892828,,1,0.636691387410559,0,0,1,1,0,6,2,0
2022-06-07,148.94074050585428,2.3896070629101818,24.020000457763672,12175.23046875,4160.68017578125,1.7469998598098757,,31155.478515625,119.30327606201172,23.786645889282227,49.26079940795898,2.9719998836517334,119.41000366210938,1847.5,,3.6561198177013066,0.8661138871386401,,1,0.6313414336833117,0,0,1,1,0,6,2,1
2022-06-08,148.7237753868103,-0.14567210979822276,23.959999084472656,12086.26953125,4115.77001953125,1.7960000038146973,,30214.35546875,116.81790161132812,23.50890350341797,48.87291717529297,3.0290000438690186,122.11000061035156,1851.9000244140625,,3.8681136830776137,0.8577581522439385,,1,0.6315297577046585,0,0,1,1,0,6,2,2
2022-06-09,144.17606099446616,-3.0578260809451363,26.09000015258789,11754.23046875,4017.820068359375,1.8059998750686648,,30111.998046875,113.71116638183594,22.923662185668945,47.82862091064453,3.0439999103546143,121.51000213623048,1848.800048828125,,3.7876580727050007,0.8578516156459159,,1,0.6244020402919329,0,0,1,1,0,6,2,3
2022-06-10,136.9514915148417,-5.0109355393623485,27.75,11340.01953125,3900.860107421875,1.8679999113082888,,29083.8046875,109.50363159179688,22.130109786987305,46.23732376098633,3.1559998989105225,120.66999816894533,1871.5,,3.5945945945945947,0.8591312663381987,,1,0.6176010285053317,0,0,1,1,0,6,2,4
2022-06-13,127.76618667443593,-6.7069768564078425,34.02000045776367,10809.23046875,3749.6298828125,1.8679999113082888,,22487.388671875,103.4173812866211,20.86043357849121,44.02938461303711,3.365999937057495,120.93000030517578,1828.0,,3.342739555864738,0.8490089359023799,,1,0.6162793108444579,0,0,1,1,0,6,2,0
2022-06-14,128.39841675758362,0.4948336485604665,32.689998626708984,10828.349609375,3735.47998046875,1.7400000095367432,,22206.79296875,104.17571258544922,20.73147964477539,43.87025833129883,3.4830000400543213,118.93000030517578,1809.5,,3.3958399143379294,0.8498753555224487,,1,0.628250054760453,0,0,1,1,0,6,2,1
2022-06-15,132.68758281071982,3.3405131943598176,29.6200008392334,11099.150390625,3789.989990234375,1.6999999284744265,,22572.83984375,106.08377838134766,21.118337631225582,44.825042724609375,3.3949999809265137,115.30999755859376,1815.300048828125,,3.5573936448716568,0.8475585307113656,,1,0.6287302048712524,0,0,1,1,0,6,2,2
2022-06-16,125.52805534998576,-5.395778044240352,32.95000076293945,10646.099609375,3666.77001953125,1.8239998817443848,,20381.650390625,99.79693603515624,20.3743839263916,43.23373794555664,3.306999921798706,117.58999633789062,1845.699951171875,,3.4707131399820206,0.8311624208850353,,1,0.6138821135676475,0,0,1,1,0,6,2,3
2022-06-17,128.50657006104788,2.3727880614080155,31.1299991607666,10798.349609375,3674.840087890625,1.7290000915527344,,20471.482421875,100.61398315429688,20.552928924560547,43.96971130371094,3.239000082015991,109.55999755859376,1835.5999755859373,,3.535496322701585,0.8303688746827482,,1,0.6138166088709647,0,0,1,1,0,6,2,4
2022-06-21,131.6396323045095,2.4380560791352757,30.190000534057617,11069.2998046875,3764.7900390625,1.8189998865127563,,20710.59765625,103.46629333496094,20.79099464416504,45.03388977050781,3.306999921798706,110.6500015258789,1834.5999755859373,,3.457105031476938,0.8327187814747906,,1,0.6239799997596465,0,0,1,1,0,6,2,1
2022-06-22,131.92233800888062,0.21475728807656136,28.950000762939453,11053.080078125,3759.889892578125,1.6109999418258667,,19987.029296875,102.00833892822266,20.74139976501465,45.00404739379883,3.1559998989105225,106.19000244140624,1834.300048828125,,3.442487082407605,0.824477905793436,,1,0.6071155855031837,0,0,1,1,0,6,2,2
2022-06-23,137.8155914147695,4.467214191952973,29.049999237060547,11232.1904296875,3795.72998046875,1.508000135421753,,21085.876953125,101.47994995117188,20.73147964477539,46.19805145263672,3.068000078201294,104.2699966430664,1825.699951171875,,3.384165237194731,0.8081097371561593,,1,0.6064827174468438,0,0,1,1,0,6,2,3
2022-06-24,143.95042697588602,4.451481503753185,27.229999542236328,11607.6201171875,3911.739990234375,1.5269999504089355,,21231.65625,105.7559814453125,21.415916442871094,47.889556884765625,3.125,107.62000274658205,1826.5,,3.354388463951811,0.8129422853794288,,1,0.6193704088903097,0,0,1,1,0,6,2,4
2022-06-27,141.55751021703085,-1.6623200146922867,26.950000762939453,11524.5498046875,3900.110107421875,1.5609999895095823,,20735.478515625,105.40372467041016,21.296884536743164,47.382102966308594,3.194000005722046,109.56999969482422,1820.9000244140625,,3.249721682809417,0.8157358545422253,,1,0.6208690064708727,0,0,1,1,0,6,2,0
2022-06-28,135.00393529733023,-4.629620081373941,28.36000061035156,11181.5400390625,3821.550048828125,1.468000054359436,,20280.634765625,102.7470932006836,20.82075500488281,46.15824508666992,3.2060000896453857,111.76000213623048,1817.5,,3.195345585200912,0.8197274982049986,,1,0.6111944396373593,0,0,1,1,0,6,2,1
2022-06-29,135.42789514859518,0.31403518003474407,28.15999984741211,11177.8896484375,3818.830078125,1.3879998922348022,,20104.0234375,100.93687438964844,20.47975730895996,46.12839889526367,3.0929999351501465,109.77999877929688,1813.699951171875,,3.1576704066323718,0.8036602935322589,,1,0.6009039018673814,0,0,1,1,0,6,2,2
2022-06-30,132.41411757469177,-2.225374300173988,28.709999084472656,11028.740234375,3785.3798828125,1.3719998598098757,,19784.7265625,99.67462158203124,20.201391220092773,45.571197509765625,2.9719998836517334,105.76000213623048,1804.0999755859373,,3.1135493639912237,0.8043481727371845,,1,0.5953494835559642,0,0,1,1,0,6,2,3
2022-07-01,135.02173833052316,1.9692920993567675,26.700000762939453,11127.849609375,3825.330078125,1.2859998941421509,,19269.3671875,95.88783264160156,20.449932098388672,46.50650405883789,2.888999938964844,108.43000030517578,1798.9000244140625,,3.2026217113417235,0.77202867908395,,1,0.5949203997392584,0,0,1,1,0,7,3,4
2022-07-05,140.5433078209559,4.089392981237094,27.540000915527344,11322.240234375,3831.389892578125,1.1790000200271606,,20190.115234375,96.39176940917967,20.589113235473636,47.25275421142578,2.809000015258789,99.5,1761.800048828125,,3.1699346459548283,0.7664607748445923,,1,0.5897238013754251,0,0,1,1,0,7,3,1
2022-07-06,140.68514776229858,0.10092258645526542,26.729999542236328,11361.849609375,3845.080078125,1.0730000734329224,,20548.24609375,97.04735565185548,20.569232940673828,47.461708068847656,2.9130001068115234,98.52999877929688,1734.9000244140625,,3.2128693873607506,0.7650909058101225,,1,0.59752288477105,0,0,1,1,0,7,3,2
2022-07-07,143.67657593886057,2.1263283467678473,26.07999992370605,11621.349609375,3902.6201171875,1.154999852180481,,21637.587890625,101.52887725830078,21.195554733276367,48.36716079711914,3.007999897003174,102.7300033569336,1737.9000244140625,,3.292944689595464,0.7842096895170092,,1,0.6126525223448381,0,0,1,1,0,7,3,3
2022-07-08,143.26990489164987,-0.28304617127272724,24.63999938964844,11635.3095703125,3899.3798828125,1.2580000162124634,,21731.1171875,102.07683563232422,21.12596321105957,48.38706207275391,3.1010000705718994,104.79000091552734,1740.5999755859375,,3.4391233751154164,0.7880861028192215,,1,0.6200106963006093,0,0,1,1,0,7,3,4
2022-07-11,140.31936077276865,-2.0594305001546687,26.170000076293945,11372.599609375,3854.429931640625,1.037999987602234,,19970.556640625,99.63058471679688,20.539405822753903,47.59106063842773,2.990999937057495,104.08999633789062,1730.0,,3.3645396559061447,0.7799418441100587,,1,0.6060823104335663,0,0,1,1,0,7,3,0
2022-07-12,133.7130707105001,-4.70803888065503,27.290000915527344,11264.73046875,3818.800048828125,0.8450000286102295,,19323.9140625,99.59144592285156,20.11191749572754,46.19805145263672,2.9579999446868896,95.83999633789062,1723.300048828125,,3.300109730203483,0.7904327102347612,,1,0.6049295804236309,0,0,1,1,0,7,3,1
2022-07-13,133.2897211710612,-0.3166104384480728,26.81999969482422,11247.580078125,3801.780029296875,0.5810000896453857,,20212.07421875,100.37913513183594,20.02243995666504,46.00900268554688,2.9040000438690186,96.3000030517578,1734.199951171875,,3.3739746045274,0.7987854865755055,,1,0.5974318872998392,0,0,1,1,0,7,3,2
2022-07-14,131.56976199150085,-1.2903914603834887,26.399999618530277,11251.1904296875,3790.3798828125,0.687000036239624,,20569.919921875,102.4975814819336,19.962791442871094,45.38214874267578,2.9600000381469727,95.77999877929688,1704.5,,3.436742601058593,0.808245114334758,,1,0.6012171423468792,0,0,1,1,0,7,3,3
2022-07-15,134.51546196142831,2.238888271393047,24.229999542236328,11452.419921875,3863.159912109375,0.690000057220459,,20836.328125,105.0857162475586,20.400226593017575,46.22789764404297,2.930000066757202,97.58999633789062,1702.4000244140625,,3.688402989475812,0.814319164891266,,1,0.6054706899806002,0,0,1,1,0,7,3,4
2022-07-18,133.9926234881083,-0.38868280694001056,25.299999237060547,11360.0498046875,3830.85009765625,0.7000000476837158,,22485.689453125,104.30780029296876,20.449932098388672,46.29754638671875,2.9600000381469727,102.5999984741211,1709.199951171875,,3.63083017314052,0.8161827775198819,,1,0.6059295526964468,0,0,1,1,0,7,3,0
2022-07-19,137.43421522776285,2.56849343647636,24.5,11713.150390625,3936.68994140625,0.5690000057220459,,23389.43359375,109.07308197021484,21.175670623779297,47.2826042175293,3.0190000534057617,104.22000122070312,1710.0,,3.61673471878986,0.8282006048649887,,1,0.6172821357923386,0,0,1,1,0,7,3,1
2022-07-20,142.6611377398173,3.8032177819709023,23.8799991607666,11897.650390625,3959.89990234375,0.6579999923706055,,23231.732421875,111.6416473388672,21.82187843322754,48.10845565795898,3.0360000133514404,102.26000213623048,1699.5,,3.632747196345175,0.8346681968533445,,1,0.6183483742609849,0,0,1,1,0,7,3,2
2022-07-21,144.72886244455972,1.449395916436269,23.11000061035156,12059.6103515625,3998.949951171875,0.5500001907348633,,23164.62890625,113.51547241210938,22.239425659179688,48.92435836791992,2.9100000858306885,96.3499984741211,1712.699951171875,,3.679792240136755,0.8369055862141507,,1,0.6150372087038134,0,0,1,1,0,7,3,3
2022-07-22,140.27137088775635,-3.0798912404295886,23.030000686645508,11834.1103515625,3961.6298828125,0.4279999732971191,,22714.978515625,110.94691467285156,21.752286911010746,48.37710571289063,2.782999992370605,94.6999969482422,1727.0999755859375,,3.670429711637551,0.8294136945223234,,1,0.604082556301336,0,0,1,1,0,7,3,4
2022-07-25,137.94655418395996,-1.6573707728690268,23.36000061035156,11782.669921875,3966.840087890625,0.4270000457763672,,21361.701171875,110.26195526123048,21.51368522644043,47.899505615234375,2.819999933242798,96.6999969482422,1719.0,,3.588184824690497,0.8295526177456611,,1,0.6098934289382412,0,0,1,1,0,7,3,0
2022-07-26,131.43040339152017,-4.723677826522666,24.690000534057617,11562.5703125,3921.050048828125,0.312000036239624,,21239.75390625,108.59851837158205,21.016605377197266,46.21795272827149,2.7869999408721924,94.9800033569336,1717.699951171875,,3.435803969061864,0.8304989227722892,,1,0.6051450141946181,0,0,1,1,0,7,3,1
2022-07-27,138.97545353571573,5.740719003744887,23.239999771118164,12032.419921875,4023.610107421875,0.3510000705718994,,22930.548828125,113.68180847167967,21.831817626953125,46.95425033569336,2.733999967575073,97.26000213623048,1719.0999755859375,,3.5185024719616056,0.8335192559396315,,1,0.6152610001714575,0,0,1,1,0,7,3,2
2022-07-28,140.20436668395996,0.8842663340749013,22.32999992370605,12162.58984375,4072.429931640625,0.372999906539917,,23843.88671875,115.07127380371094,22.060476303100582,47.58110809326172,2.680999994277954,96.41999816894533,1750.300048828125,,3.6220330286501192,0.8310548682973963,,1,0.6166502248201537,0,0,1,1,0,7,3,3
2022-07-29,143.16525133450827,2.1118348312378465,21.32999992370605,12390.6904296875,4130.2900390625,0.3439998626708984,,23804.6328125,116.03020477294922,22.3885498046875,47.889556884765625,2.6419999599456787,98.62000274658205,1762.9000244140625,,3.764181959808328,0.8253134992978358,,1,0.6201550091108711,0,0,1,1,0,7,3,4
2022-08-01,144.0432596206665,0.6132830962638725,22.84000015258789,12368.98046875,4118.6298828125,0.3409998416900635,,23314.19921875,116.2650375366211,22.6370906829834,47.92935943603516,2.6059999465942383,93.88999938964844,1769.0,,3.7802099720261104,0.8287652988105529,,1,0.6057574077372573,0,0,1,1,0,8,3,0
2022-08-02,144.87071124712625,0.5744466132180159,23.93000030517578,12348.759765625,4091.18994140625,0.2779998779296875,,22978.1171875,116.02530670166016,22.51778984069824,48.18806076049805,2.740999937057495,94.41999816894533,1771.0999755859375,,3.697033016818144,0.8329602786293058,,1,0.6159924177493169,0,0,1,1,0,8,3,1
2022-08-03,150.76211547851562,4.066663427460893,21.950000762939453,12668.16015625,4155.169921875,0.3199999332427978,,22846.5078125,118.79935455322266,22.905517578125,49.939266204833984,2.747999906539917,90.66000366210938,1758.0,,3.8542139195257055,0.8307818263012521,,1,0.6117619940060309,0,0,1,1,0,8,3,2
2022-08-04,151.7780179977417,0.6738446963294509,21.440000534057617,12720.580078125,4151.93994140625,0.2980000972747803,,22630.95703125,120.0077896118164,23.094406127929688,49.232818603515625,2.6760001182556152,88.54000091552734,1788.5,,3.903451509176224,0.835416750758955,,1,0.6136096317759059,0,0,1,1,0,8,3,3
2022-08-05,152.58552781740823,0.532033446159863,21.149999618530277,12657.5498046875,4145.18994140625,0.429999828338623,,23289.314453125,119.19075012207033,22.945281982421875,49.730316162109375,2.8399999141693115,89.01000213623047,1772.9000244140625,,3.977777719660508,0.8316479528749311,,1,0.6253664538636029,0,0,1,1,0,8,3,4
2022-08-08,152.90798608462015,0.21132952241564862,21.290000915527344,12644.4599609375,4140.06005859375,0.3050000667572021,,23809.486328125,117.13101196289062,22.84586524963379,49.71041488647461,2.765000104904175,90.76000213623048,1786.800048828125,,4.084076712501563,0.8242844353843968,,1,0.6159845725960919,0,0,1,1,0,8,3,0
2022-08-09,150.1206007798513,-1.8229167593812323,21.770000457763672,12493.9296875,4122.47021484375,0.2269999980926513,,23164.318359375,112.22874450683594,22.25930976867676,49.32236862182617,2.796999931335449,90.5,1794.0,,4.018833074143029,0.7977762341738719,,1,0.6137962052537297,0,0,1,1,0,8,3,1
2022-08-10,157.3770890235901,4.83377245097778,19.739999771118164,12854.7998046875,4210.240234375,0.2509999275207519,,23947.642578125,116.77385711669922,23.25346946716309,50.9243278503418,2.7860000133514404,91.93000030517578,1795.5999755859375,,4.561296958435936,0.808024004344154,,0,0.6270756691679067,0,0,1,1,0,8,3,2
2022-08-11,155.01358064015707,-1.5018122384248267,20.200000762939453,12779.91015625,4207.27001953125,0.3980000019073486,,23957.529296875,116.74940490722656,23.104347229003903,50.17807388305664,2.888000011444092,94.33999633789062,1789.699951171875,,4.497029351828194,0.8110278878752571,,1,0.6383695167842132,0,0,1,1,0,8,3,3
2022-08-12,158.05997761090597,1.9652452115280772,19.530000686645508,13047.1904296875,4280.14990234375,0.3489999771118164,,24402.818359375,120.04692840576172,23.62131118774414,50.9442253112793,2.8489999771118164,92.08999633789062,1798.5999755859375,,4.660010186198433,0.8176561086555986,,0,0.6376151269193168,0,0,1,1,0,8,3,4
2022-08-15,158.47523339589438,0.26272038707397805,19.950000762939453,13128.0498046875,4297.14013671875,0.2779998779296875,,24136.97265625,120.58999633789062,23.661075592041016,51.39197540283203,2.7909998893737797,89.41000366210938,1781.4000244140625,,4.447619045797972,0.8162065465809168,,0,0.6370357077754262,0,0,1,1,0,8,3,0
2022-08-16,157.50508308410645,-0.6121778722132265,19.690000534057617,13102.5498046875,4305.2001953125,0.2259998321533203,,23883.291015625,119.22988891601562,23.41253471374512,51.42182540893555,2.8239998817443848,86.52999877929688,1773.199951171875,,4.471813136797966,0.8091898977526375,,0,0.6314194349502836,0,0,1,1,0,8,3,1
2022-08-17,154.4326949119568,-1.950659694270962,19.899999618530277,12938.1201171875,4274.0400390625,0.3249998092651367,,23335.998046875,116.67112731933594,22.915456771850582,50.57607269287109,2.8929998874664307,88.11000061035156,1760.300048828125,,4.395477532534912,0.7975223916496156,,0,0.6314891357959559,0,0,1,1,0,8,3,2
2022-08-18,154.2538289229075,-0.11582132213081575,19.559999465942383,12965.33984375,4283.740234375,0.315000057220459,,23212.73828125,118.30032348632812,22.915456771850582,50.89447021484375,2.880000114440918,90.5,1755.300048828125,,4.420245472655338,0.8044775969177013,,0,0.6315297082232098,0,0,1,1,0,8,3,3
2022-08-19,149.43577647209167,-3.123457281066122,20.600000381469727,12705.2197265625,4228.47998046875,0.4090001583099365,,20877.552734375,114.96854400634766,22.189716339111328,49.83977127075195,2.989000082015991,90.7699966430664,1747.5999755859375,,4.357766746636423,0.7962840780564805,,1,0.6353423569071128,0,0,1,1,0,8,3,4
2022-08-22,145.07209181785583,-2.9201070568605103,23.799999237060547,12381.5703125,4137.990234375,0.3889999389648437,,21398.908203125,110.96159362792967,21.48386001586914,48.89451217651367,3.0369999408721924,90.2300033569336,1734.0,,3.9810925645938062,0.7905765224186493,,1,0.6302780653491374,0,0,1,1,0,8,3,0
2022-08-23,145.4295814037323,0.24642202466158558,24.11000061035156,12381.2998046875,4128.72998046875,0.3509998321533203,,21528.087890625,111.6807861328125,21.473920822143555,49.292510986328125,3.053999900817871,93.73999786376952,1746.800048828125,,3.8714223963070062,0.7978059853608821,,1,0.6353487330219353,0,0,1,1,0,8,3,1
2022-08-24,146.20995140075684,0.5365964678521129,22.81999969482422,12431.5302734375,4140.77001953125,0.3929998874664306,,21395.01953125,111.60739135742188,21.64292907714844,49.53130722045898,3.1059999465942383,94.88999938964844,1747.800048828125,,3.7883434752126575,0.7967825432305311,,1,0.6407882149379435,0,0,1,1,0,8,3,2
2022-08-25,149.50353479385376,2.252639688025959,21.780000686645508,12639.26953125,4199.1201171875,0.2960000038146972,,21600.904296875,115.35504150390624,21.990886688232425,49.89946746826172,3.026000022888184,92.5199966430664,1757.699951171875,,3.825527872729233,0.8098421442052893,,1,0.6379397816872286,0,0,1,1,0,8,3,3
2022-08-26,143.08034443855286,-4.2963468149148865,25.559999465942383,12141.7099609375,4057.659912109375,0.2799999713897705,,20260.01953125,108.94099426269533,21.096139907836918,48.566165924072266,3.0350000858306885,93.05999755859376,1736.0999755859375,,3.5860722056838243,0.7989306868958621,,1,0.622734771433495,0,0,1,1,0,8,3,4
2022-08-29,140.2686599890391,-1.965108806906224,26.209999084472656,12017.669921875,4030.610107421875,0.3119997978210449,,20297.994140625,106.9203872680664,20.797889709472656,48.1582145690918,3.109999895095825,97.01000213623048,1736.5999755859375,,3.493704803258546,0.7946216813813065,,1,0.625527760866187,0,0,1,1,0,8,3,0
2022-08-30,139.85528286298117,-0.29470383911147646,26.209999084472656,11883.1396484375,3986.159912109375,0.2369999885559082,,19796.80859375,105.697265625,20.59905433654785,47.94926071166992,3.109999895095825,91.63999938964844,1723.199951171875,,3.4761542843519977,0.7938130271047922,,1,0.6191849691041422,0,0,1,1,0,8,3,1
2022-08-31,138.50124748547873,-0.9681689170290553,25.8700008392334,11816.2001953125,3955.0,0.2730000019073486,,20049.763671875,104.97808837890624,20.47975730895996,47.411956787109375,3.132999897003174,89.55000305175781,1712.800048828125,,3.417085375266592,0.7961644371435334,,1,0.6217418235323401,0,0,1,1,0,8,3,2
2022-09-01,131.8701045115789,-4.787785737883043,25.559999465942383,11785.1298828125,3966.85009765625,0.4020001888275146,,20127.140625,102.68350219726562,20.02243995666504,45.810001373291016,3.265000104904175,86.61000061035156,1696.5999755859375,,3.432707343389399,0.782580401399081,,1,0.6350109147073454,0,0,1,1,0,9,3,3
2022-09-02,131.23400807380676,-0.482365916162808,25.46999931335449,11630.8603515625,3924.260009765625,0.3730001449584961,,19969.771484375,101.6756591796875,19.823610305786133,45.51150131225586,3.193000078201294,86.87000274658203,1709.800048828125,,3.501766974710593,0.7851068299558644,,1,0.6310145154690805,0,0,1,1,0,9,3,4
2022-09-06,129.66956869761148,-1.1920990596548942,26.90999984741211,11544.91015625,3908.18994140625,0.494999885559082,,18837.66796875,100.54059600830078,19.72419166564941,45.332401275634766,3.3399999141693115,86.87999725341797,1700.4000244140625,,3.4960981926613504,0.7815191390113594,,1,0.6452990792844361,0,0,1,1,0,9,3,1
2022-09-07,132.61650971571603,2.2726542917535175,24.63999938964844,11791.900390625,3979.8701171875,0.3320000171661377,,19290.32421875,102.14533233642578,19.972734451293945,46.09855651855469,3.265000104904175,81.94000244140625,1715.300048828125,,3.581980694906574,0.7814980342877743,,1,0.644424284962606,0,0,1,1,0,9,3,2
2022-09-08,134.467693845431,1.3958926635026625,23.61000061035156,11862.1298828125,4006.179931640625,0.3420000076293945,,19329.833984375,103.5299072265625,20.29086685180664,46.63584518432617,3.2920000553131104,83.54000091552734,1708.0,,3.624311625697584,0.7893829608015599,,1,0.6539607112045615,0,0,1,1,0,9,3,3
2022-09-09,140.54472211996713,4.519322151476479,22.790000915527344,12112.3095703125,4067.360107421875,0.3530001640319824,,21381.15234375,106.09845733642578,20.887365341186523,48.17810821533203,3.321000099182129,86.79000091552734,1716.199951171875,,3.68977590872312,0.7932834769414188,,1,0.6551040853144355,0,0,1,1,0,9,3,4
2022-09-12,142.81976767381033,1.6187342502276714,23.8700008392334,12266.41015625,4110.41015625,0.3670001029968261,,22370.44921875,106.3626480102539,21.12596321105957,48.9542121887207,3.361999988555908,87.77999877929688,1728.0999755859375,,3.5412650107812738,0.7827079454274699,,1,0.6625355622678671,0,0,1,1,0,9,3,0
2022-09-13,133.99143513043722,-6.181450010152911,27.270000457763672,11633.5703125,3932.68994140625,0.2689998149871826,,20296.70703125,100.03177642822266,19.952850341796875,46.98411178588867,3.421999931335449,87.30999755859375,1705.0,,3.442977550919633,0.777387424852961,,1,0.6459592166137964,0,0,1,1,0,9,3,1
2022-09-14,134.75792435805002,0.572043449543358,26.15999984741211,11719.6796875,3946.010009765625,0.2839999198913574,,20241.08984375,101.11790466308594,19.932966232299805,46.86470413208008,3.4119999408721924,88.4800033569336,1696.5,,3.5772172162421527,0.7829809019365561,,1,0.6446995276044762,0,0,1,1,0,9,3,2
2022-09-15,128.88668290774027,-4.356880293517984,26.270000457763672,11552.3603515625,3901.35009765625,0.3640000820159912,,19701.2109375,99.31747436523438,19.674488067626957,46.31745147705078,3.4590001106262207,85.0999984741211,1665.4000244140625,,3.5253140082448,0.7871619770798138,,1,0.6410433019888014,0,0,1,1,0,9,3,3
2022-09-16,125.61256627241771,-2.540306385001956,26.299999237060547,11448.400390625,3873.330078125,0.3780000209808349,,19772.583984375,99.76268768310548,19.316585540771484,45.40205001831055,3.447999954223633,85.11000061035156,1671.699951171875,,3.514068473382768,0.7951136135887796,,1,0.6486171732625374,0,0,1,1,0,9,3,4
2022-09-19,126.64293622970581,0.8202761776664236,25.76000022888184,11535.01953125,3899.889892578125,0.4549999237060547,,19544.12890625,100.41828155517578,19.346410751342773,45.93934631347656,3.490000009536743,85.7300033569336,1666.199951171875,,3.4545806317188963,0.7938650308968643,,1,0.6495482522431466,0,0,1,1,0,9,3,0
2022-09-20,124.6852975289027,-1.5457938350800227,27.15999984741211,11425.0498046875,3855.929931640625,0.3280000686645508,,18890.7890625,99.02882385253906,19.137636184692383,45.51150131225586,3.571000099182129,84.44999694824219,1659.699951171875,,3.3549338460421323,0.7875045541208537,,1,0.6493947252949773,0,0,1,1,0,9,3,1
2022-09-21,122.39877736568451,-1.8338330248505508,27.989999771118164,11220.1904296875,3789.929931640625,0.3199999332427978,,18547.400390625,98.20198822021484,18.918922424316406,45.11349868774414,3.509999990463257,82.94000244140625,1664.5999755859375,,3.288674662539325,0.7933210069898244,,1,0.6367885148579508,0,0,1,1,0,9,3,2
2022-09-22,119.58186280727386,-2.3014237715746955,27.350000381469727,11066.8095703125,3757.989990234375,0.5779998302459717,,19413.55078125,95.48176574707033,18.541139602661133,44.06874465942383,3.7079999446868896,83.48999786376953,1670.800048828125,,3.260694664033619,0.7792819004212984,,1,0.6495720149703227,0,0,1,1,0,9,3,3
2022-09-23,117.37422736485799,-1.8461289953091375,29.920000076293945,10867.9296875,3693.22998046875,0.5889999866485596,,19297.638671875,94.11675262451172,18.21306610107422,43.19314193725586,3.697000026702881,78.73999786376953,1645.300048828125,,3.3940508954816937,0.7783219775069019,,1,0.6386947529118497,0,0,1,1,0,9,3,4
2022-09-26,116.02696812152863,-1.1478322571968014,32.2599983215332,10802.919921875,3655.0400390625,0.7130000591278076,,19222.671875,93.0208511352539,18.103708267211918,42.96429061889648,3.878000020980835,76.70999908447266,1623.300048828125,,3.381587167196913,0.7746428886606297,,1,0.6434653077231124,0,0,1,1,0,9,3,0
2022-09-27,117.19110882282257,1.0033363106365156,32.599998474121094,10829.5,3647.2900390625,0.7139999866485596,,19110.546875,93.7253646850586,18.12359046936035,43.25284194946289,3.96399998664856,78.5,1626.699951171875,,3.489570781008985,0.7794947992736508,,1,0.6594761460583332,0,0,1,1,0,9,3,1
2022-09-28,120.06122287114461,2.449088567513491,30.18000030517578,11051.6396484375,3719.0400390625,0.4749999046325683,,19426.720703125,94.91912078857422,18.59084701538086,44.10853958129883,3.704999923706055,82.1500015258789,1660.4000244140625,,3.5066269304478817,0.7811695970690221,,1,0.6495035616093142,0,0,1,1,0,9,3,2
2022-09-29,117.43619338671367,-2.1864090850117757,31.84000015258789,10737.509765625,3640.469970703125,0.5290000438690186,,19573.05078125,91.92981719970705,18.09376716613769,43.55134582519531,3.746999979019165,81.2300033569336,1658.5,,3.401695886920105,0.7768097743192227,,1,0.6467510461364363,0,0,1,1,0,9,3,3
2022-09-30,116.05364378293355,-1.177277263430554,31.6200008392334,10575.6201171875,3585.6201171875,0.623999834060669,,19431.7890625,90.5697021484375,17.97446632385254,43.15333938598633,3.803999900817871,79.48999786376953,1662.4000244140625,,3.3583175086335872,0.7802649330647607,,1,0.6521955916436103,0,0,1,1,0,9,3,4
2022-10-03,119.10196125507355,2.626645207143663,30.100000381469727,10815.4296875,3678.429931640625,0.500999927520752,,19623.580078125,93.8183135986328,18.511314392089844,44.29759979248047,3.651000022888184,83.62999725341797,1692.9000244140625,,3.422923504104823,0.7839633784389692,,1,0.6504081092647139,0,0,1,1,0,10,4,0
2022-10-04,124.10308663050334,4.199028565717056,29.06999969482422,11176.41015625,3790.929931640625,0.3020000457763672,,20336.84375,97.83016204833984,19.416004180908203,45.740352630615234,3.617000102996826,86.5199966430664,1721.0999755859375,,3.3309254505528885,0.7909415970071175,,1,0.6662765809207494,0,0,1,1,0,10,4,1
